0;101.493333333;9631
5;97.0733333333;9631
10;92.6533333333;9631
15;87.8933333333;9631
20;83.3033333333;9631
25;78.7133333333;9631
30;74.6333333333;9631
35;70.5533333333;9631
40;65.2833333333;9631
45;62.2233333333;9631
50;61.8833333333;9631
55;58.9933333333;9631
60;59.3333333333;9631
65;56.6133333333;9631
70;63.4133333333;9631
75;55.9333333333;9631
80;66.4733333333;9631
85;64.4333333333;9631
90;62.9033333333;9631
95;65.6233333333;9631
100;65.4533333333;9631
