164 ; 11 ; 6 ; 3 ; 95 ; 
165 ; 0 ; 0 ; 3 ; 114 ; 
166 ; 0 ; 11 ; 3 ; 107 ; 
167 ; 20 ; 5 ; 0 ; 89 ; 
168 ; 0 ; 28 ; 2 ; 27 ; 
169 ; 0 ; 36 ; 0 ; 28 ; 
170 ; 0 ; 34 ; 0 ; 7 ; 
171 ; 0 ; 41 ; 0 ; 4 ; 
172 ; 0 ; 35 ; 0 ; 5 ; 
173 ; 10 ; 28 ; 1 ; 3 ; 
174 ; 0 ; 35 ; 0 ; 0 ; 
175 ; 0 ; 36 ; 0 ; 0 ; 
176 ; 1 ; 51 ; 2 ; 4 ; 
177 ; 0 ; 83 ; 0 ; 0 ; 
178 ; 0 ; 83 ; 0 ; 0 ; 
179 ; 7 ; 122 ; 0 ; 14 ; 
180 ; 9 ; 145 ; 0 ; 0 ; 
181 ; 24 ; 132 ; 0 ; 0 ; 
182 ; 38 ; 15 ; 25 ; 1 ; 
183 ; 79 ; 0 ; 18 ; 0 ; 
184 ; 89 ; 0 ; 13 ; 1 ; 
185 ; 94 ; 0 ; 4 ; 37 ; 
186 ; 81 ; 0 ; 1 ; 39 ; 
187 ; 84 ; 0 ; 3 ; 48 ; 
188 ; 32 ; 0 ; 0 ; 14 ; 
189 ; 28 ; 0 ; 2 ; 7 ; 
190 ; 74 ; 0 ; 0 ; 8 ; 
191 ; 31 ; 7 ; 1 ; 22 ; 
192 ; 87 ; 0 ; 0 ; 1 ; 
193 ; 92 ; 0 ; 3 ; 0 ; 
194 ; 12 ; 0 ; 1 ; 21 ; 
195 ; 10 ; 0 ; 0 ; 0 ; 
196 ; 18 ; 0 ; 5 ; 0 ; 
197 ; 5 ; 7 ; 117 ; 0 ; 
198 ; 0 ; 0 ; 162 ; 0 ; 
199 ; 0 ; 0 ; 165 ; 0 ; 
200 ; 5 ; 24 ; 27 ; 0 ; 
201 ; 0 ; 39 ; 0 ; 0 ; 
202 ; 0 ; 44 ; 0 ; 0 ; 
203 ; 6 ; 34 ; 0 ; 0 ; 
204 ; 0 ; 32 ; 0 ; 0 ; 
205 ; 0 ; 33 ; 0 ; 0 ; 
206 ; 12 ; 24 ; 0 ; 12 ; 
207 ; 0 ; 37 ; 0 ; 0 ; 
208 ; 0 ; 28 ; 0 ; 0 ; 
209 ; 3 ; 40 ; 0 ; 5 ; 
210 ; 0 ; 38 ; 0 ; 0 ; 
211 ; 0 ; 50 ; 0 ; 0 ; 
212 ; 2 ; 121 ; 0 ; 19 ; 
213 ; 0 ; 152 ; 0 ; 1 ; 
214 ; 0 ; 136 ; 0 ; 4 ; 
215 ; 0 ; 108 ; 0 ; 8 ; 
216 ; 0 ; 107 ; 0 ; 0 ; 
217 ; 0 ; 115 ; 0 ; 0 ; 
218 ; 0 ; 105 ; 0 ; 2 ; 
219 ; 0 ; 119 ; 0 ; 0 ; 
220 ; 0 ; 81 ; 0 ; 0 ; 
221 ; 0 ; 106 ; 0 ; 5 ; 
222 ; 0 ; 108 ; 0 ; 0 ; 
223 ; 0 ; 93 ; 0 ; 0 ; 
224 ; 11 ; 97 ; 5 ; 0 ; 
225 ; 0 ; 106 ; 0 ; 0 ; 
226 ; 0 ; 98 ; 0 ; 0 ; 
227 ; 6 ; 124 ; 0 ; 0 ; 
228 ; 0 ; 161 ; 0 ; 0 ; 
229 ; 0 ; 163 ; 0 ; 0 ; 
230 ; 0 ; 27 ; 10 ; 0 ; 
231 ; 0 ; 0 ; 0 ; 0 ; 
232 ; 0 ; 0 ; 0 ; 0 ; 
233 ; 6 ; 0 ; 0 ; 5 ; 
234 ; 0 ; 0 ; 0 ; 0 ; 
235 ; 0 ; 0 ; 0 ; 0 ; 
236 ; 0 ; 10 ; 13 ; 0 ; 
237 ; 0 ; 0 ; 0 ; 0 ; 
238 ; 0 ; 0 ; 0 ; 0 ; 
239 ; 9 ; 2 ; 0 ; 1 ; 
240 ; 0 ; 0 ; 0 ; 0 ; 
241 ; 0 ; 0 ; 0 ; 0 ; 
242 ; 4 ; 0 ; 118 ; 0 ; 
243 ; 0 ; 0 ; 149 ; 0 ; 
244 ; 0 ; 0 ; 133 ; 0 ; 
245 ; 5 ; 0 ; 106 ; 0 ; 
246 ; 54 ; 0 ; 51 ; 0 ; 
247 ; 72 ; 0 ; 41 ; 0 ; 
248 ; 15 ; 0 ; 90 ; 0 ; 
249 ; 81 ; 0 ; 37 ; 0 ; 
250 ; 54 ; 0 ; 36 ; 0 ; 
251 ; 22 ; 0 ; 96 ; 0 ; 
252 ; 1 ; 0 ; 108 ; 0 ; 
253 ; 17 ; 0 ; 84 ; 0 ; 
254 ; 2 ; 0 ; 98 ; 4 ; 
255 ; 2 ; 0 ; 101 ; 0 ; 
256 ; 17 ; 0 ; 76 ; 0 ; 
257 ; 6 ; 0 ; 95 ; 2 ; 
258 ; 17 ; 0 ; 111 ; 0 ; 
259 ; 20 ; 0 ; 125 ; 0 ; 
260 ; 10 ; 0 ; 97 ; 14 ; 
261 ; 28 ; 0 ; 35 ; 76 ; 
262 ; 39 ; 0 ; 37 ; 60 ; 
263 ; 20 ; 0 ; 62 ; 59 ; 
264 ; 5 ; 0 ; 51 ; 102 ; 
265 ; 0 ; 0 ; 45 ; 92 ; 
266 ; 4 ; 0 ; 41 ; 86 ; 
267 ; 4 ; 0 ; 33 ; 104 ; 
268 ; 11 ; 0 ; 33 ; 76 ; 
269 ; 8 ; 0 ; 33 ; 88 ; 
270 ; 15 ; 0 ; 18 ; 79 ; 
271 ; 11 ; 0 ; 27 ; 80 ; 
272 ; 1 ; 0 ; 4 ; 29 ; 
273 ; 0 ; 0 ; 0 ; 0 ; 
274 ; 0 ; 52 ; 0 ; 0 ; 
275 ; 0 ; 17 ; 4 ; 0 ; 
276 ; 0 ; 0 ; 38 ; 0 ; 
277 ; 0 ; 0 ; 47 ; 0 ; 
278 ; 0 ; 5 ; 9 ; 25 ; 
279 ; 0 ; 0 ; 56 ; 14 ; 
280 ; 0 ; 0 ; 24 ; 20 ; 
281 ; 0 ; 3 ; 5 ; 83 ; 
282 ; 0 ; 0 ; 0 ; 92 ; 
283 ; 0 ; 0 ; 1 ; 68 ; 
284 ; 0 ; 60 ; 0 ; 31 ; 
285 ; 0 ; 66 ; 0 ; 35 ; 
286 ; 0 ; 26 ; 0 ; 49 ; 
287 ; 0 ; 71 ; 0 ; 17 ; 
288 ; 0 ; 78 ; 0 ; 8 ; 
289 ; 0 ; 100 ; 0 ; 9 ; 
290 ; 0 ; 87 ; 0 ; 15 ; 
291 ; 0 ; 90 ; 0 ; 0 ; 
292 ; 0 ; 65 ; 0 ; 0 ; 
293 ; 0 ; 97 ; 0 ; 6 ; 
294 ; 0 ; 116 ; 0 ; 0 ; 
295 ; 0 ; 79 ; 0 ; 0 ; 
296 ; 0 ; 91 ; 2 ; 5 ; 
297 ; 0 ; 105 ; 0 ; 0 ; 
298 ; 0 ; 59 ; 0 ; 0 ; 
299 ; 12 ; 85 ; 0 ; 0 ; 
300 ; 0 ; 83 ; 0 ; 0 ; 
301 ; 0 ; 66 ; 0 ; 0 ; 
302 ; 7 ; 65 ; 3 ; 1 ; 
303 ; 0 ; 81 ; 0 ; 17 ; 
304 ; 0 ; 27 ; 0 ; 20 ; 
305 ; 11 ; 49 ; 0 ; 6 ; 
306 ; 0 ; 51 ; 0 ; 7 ; 
307 ; 0 ; 39 ; 0 ; 13 ; 
308 ; 0 ; 34 ; 5 ; 8 ; 
309 ; 0 ; 65 ; 0 ; 0 ; 
310 ; 0 ; 25 ; 0 ; 0 ; 
311 ; 5 ; 35 ; 4 ; 0 ; 
312 ; 0 ; 43 ; 0 ; 0 ; 
313 ; 0 ; 36 ; 0 ; 0 ; 
314 ; 0 ; 20 ; 8 ; 2 ; 
315 ; 0 ; 10 ; 16 ; 0 ; 
316 ; 0 ; 36 ; 4 ; 0 ; 
317 ; 0 ; 2 ; 45 ; 0 ; 
318 ; 2 ; 0 ; 53 ; 0 ; 
319 ; 11 ; 0 ; 57 ; 0 ; 
320 ; 25 ; 0 ; 32 ; 0 ; 
321 ; 40 ; 0 ; 23 ; 0 ; 
322 ; 38 ; 0 ; 3 ; 0 ; 
323 ; 20 ; 0 ; 55 ; 0 ; 
324 ; 30 ; 0 ; 53 ; 0 ; 
325 ; 38 ; 0 ; 20 ; 0 ; 
326 ; 39 ; 4 ; 27 ; 0 ; 
327 ; 52 ; 0 ; 39 ; 0 ; 
328 ; 8 ; 0 ; 52 ; 0 ; 
329 ; 10 ; 0 ; 74 ; 0 ; 
330 ; 22 ; 0 ; 59 ; 0 ; 
331 ; 23 ; 0 ; 57 ; 0 ; 
332 ; 17 ; 2 ; 33 ; 0 ; 
333 ; 38 ; 0 ; 51 ; 0 ; 
334 ; 38 ; 0 ; 37 ; 0 ; 
335 ; 22 ; 3 ; 12 ; 0 ; 
336 ; 16 ; 0 ; 11 ; 0 ; 
337 ; 25 ; 0 ; 14 ; 0 ; 
338 ; 24 ; 1 ; 7 ; 0 ; 
339 ; 44 ; 0 ; 9 ; 0 ; 
340 ; 19 ; 0 ; 2 ; 0 ; 
341 ; 6 ; 3 ; 0 ; 0 ; 
342 ; 0 ; 4 ; 0 ; 0 ; 
343 ; 0 ; 8 ; 0 ; 0 ; 
344 ; 0 ; 8 ; 0 ; 0 ; 
345 ; 0 ; 12 ; 0 ; 0 ; 
346 ; 0 ; 4 ; 0 ; 0 ; 
347 ; 4 ; 41 ; 0 ; 0 ; 
348 ; 0 ; 48 ; 0 ; 0 ; 
349 ; 0 ; 53 ; 0 ; 0 ; 
350 ; 0 ; 40 ; 0 ; 0 ; 
351 ; 0 ; 37 ; 0 ; 0 ; 
352 ; 0 ; 17 ; 0 ; 0 ; 
353 ; 0 ; 43 ; 0 ; 0 ; 
354 ; 0 ; 34 ; 0 ; 0 ; 
355 ; 0 ; 18 ; 0 ; 0 ; 
356 ; 0 ; 25 ; 3 ; 0 ; 
357 ; 0 ; 43 ; 0 ; 0 ; 
358 ; 0 ; 38 ; 0 ; 0 ; 
359 ; 0 ; 40 ; 0 ; 6 ; 
360 ; 0 ; 28 ; 0 ; 0 ; 
361 ; 0 ; 47 ; 0 ; 0 ; 
362 ; 0 ; 15 ; 5 ; 0 ; 
363 ; 0 ; 29 ; 0 ; 0 ; 
364 ; 0 ; 18 ; 0 ; 0 ; 
365 ; 0 ; 7 ; 0 ; 0 ; 
366 ; 0 ; 3 ; 0 ; 0 ; 
367 ; 0 ; 1 ; 0 ; 0 ; 
368 ; 0 ; 1 ; 9 ; 0 ; 
369 ; 0 ; 0 ; 2 ; 0 ; 
370 ; 0 ; 0 ; 1 ; 0 ; 
371 ; 0 ; 0 ; 29 ; 0 ; 
372 ; 0 ; 0 ; 39 ; 0 ; 
373 ; 0 ; 0 ; 37 ; 0 ; 
374 ; 0 ; 0 ; 36 ; 0 ; 
375 ; 0 ; 0 ; 36 ; 0 ; 
376 ; 0 ; 0 ; 38 ; 0 ; 
377 ; 0 ; 0 ; 45 ; 0 ; 
378 ; 0 ; 0 ; 41 ; 0 ; 
379 ; 0 ; 0 ; 44 ; 0 ; 
380 ; 2 ; 0 ; 36 ; 0 ; 
381 ; 0 ; 0 ; 25 ; 0 ; 
382 ; 0 ; 0 ; 16 ; 0 ; 
383 ; 0 ; 0 ; 28 ; 0 ; 
384 ; 0 ; 0 ; 13 ; 0 ; 
385 ; 0 ; 0 ; 8 ; 0 ; 
386 ; 0 ; 0 ; 18 ; 0 ; 
387 ; 0 ; 0 ; 28 ; 0 ; 
388 ; 0 ; 0 ; 13 ; 0 ; 
389 ; 2 ; 0 ; 17 ; 0 ; 
390 ; 0 ; 0 ; 8 ; 0 ; 
391 ; 0 ; 0 ; 28 ; 0 ; 
392 ; 0 ; 0 ; 3 ; 0 ; 
393 ; 0 ; 0 ; 13 ; 0 ; 
394 ; 0 ; 0 ; 16 ; 0 ; 
395 ; 0 ; 0 ; 5 ; 0 ; 
396 ; 0 ; 0 ; 1 ; 0 ; 
397 ; 0 ; 0 ; 1 ; 0 ; 
398 ; 1 ; 0 ; 0 ; 0 ; 
399 ; 0 ; 0 ; 0 ; 0 ; 
400 ; 0 ; 0 ; 0 ; 0 ; 
401 ; 0 ; 0 ; 0 ; 0 ; 
402 ; 0 ; 0 ; 0 ; 0 ; 
403 ; 0 ; 0 ; 0 ; 0 ; 
404 ; 0 ; 0 ; 0 ; 0 ; 
405 ; 0 ; 0 ; 0 ; 0 ; 
406 ; 2 ; 0 ; 0 ; 0 ; 
407 ; 8 ; 0 ; 0 ; 0 ; 
408 ; 4 ; 0 ; 0 ; 0 ; 
409 ; 0 ; 0 ; 0 ; 0 ; 
410 ; 0 ; 0 ; 0 ; 0 ; 
411 ; 0 ; 0 ; 0 ; 0 ; 
412 ; 0 ; 0 ; 0 ; 0 ; 
413 ; 0 ; 0 ; 0 ; 1 ; 
414 ; 0 ; 0 ; 0 ; 2 ; 
415 ; 0 ; 0 ; 0 ; 0 ; 
416 ; 0 ; 14 ; 0 ; 0 ; 
417 ; 0 ; 28 ; 0 ; 0 ; 
418 ; 0 ; 13 ; 0 ; 0 ; 
419 ; 0 ; 17 ; 0 ; 0 ; 
420 ; 0 ; 8 ; 0 ; 0 ; 
421 ; 0 ; 28 ; 0 ; 0 ; 
422 ; 0 ; 6 ; 0 ; 0 ; 
423 ; 0 ; 13 ; 0 ; 0 ; 
424 ; 0 ; 16 ; 0 ; 0 ; 
425 ; 0 ; 5 ; 0 ; 0 ; 
426 ; 0 ; 1 ; 0 ; 0 ; 
427 ; 0 ; 1 ; 0 ; 0 ; 
428 ; 0 ; 5 ; 0 ; 0 ; 
429 ; 0 ; 1 ; 0 ; 0 ; 
430 ; 0 ; 0 ; 0 ; 1 ; 
431 ; 0 ; 0 ; 0 ; 2 ; 
432 ; 0 ; 0 ; 0 ; 0 ; 
433 ; 0 ; 0 ; 0 ; 0 ; 
434 ; 0 ; 0 ; 0 ; 0 ; 
435 ; 0 ; 0 ; 0 ; 0 ; 
436 ; 0 ; 0 ; 0 ; 0 ; 
437 ; 0 ; 0 ; 0 ; 0 ; 
438 ; 0 ; 0 ; 0 ; 0 ; 
439 ; 0 ; 0 ; 0 ; 0 ; 
440 ; 0 ; 0 ; 0 ; 0 ; 
441 ; 0 ; 0 ; 0 ; 0 ; 
442 ; 0 ; 0 ; 0 ; 0 ; 
443 ; 0 ; 0 ; 0 ; 0 ; 
444 ; 0 ; 0 ; 0 ; 0 ; 
445 ; 0 ; 0 ; 0 ; 0 ; 
446 ; 0 ; 0 ; 2 ; 0 ; 
447 ; 0 ; 0 ; 6 ; 0 ; 
448 ; 0 ; 0 ; 5 ; 0 ; 
449 ; 0 ; 0 ; 6 ; 0 ; 
450 ; 0 ; 0 ; 3 ; 0 ; 
451 ; 0 ; 0 ; 10 ; 0 ; 
452 ; 0 ; 0 ; 3 ; 0 ; 
453 ; 0 ; 0 ; 5 ; 0 ; 
454 ; 0 ; 0 ; 2 ; 0 ; 
455 ; 0 ; 0 ; 5 ; 0 ; 
456 ; 0 ; 0 ; 1 ; 0 ; 
457 ;0;0;0;0;
